,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,VF,VSA,GSA,PLD,LCD,LCD/PLD,UCV,GPV,density,bulk,shear
2479,9501,soc_sym_5_on_11_sym_9_mc_5_L_20,soc,5,organic,11,9,metallic,5,20,0.89,1310,4074,18.9,21,1.111111,84509.56,2.76786,0.321548,10.39074,4.29666
2480,9505,soc_sym_5_on_11_sym_9_mc_5_L_24,soc,5,organic,11,9,metallic,5,24,0.91,1241,4580,19.5,23.9,1.225641,115601.5,3.358293,0.270971,6.732386,3.470175
2481,9507,soc_sym_5_on_11_sym_9_mc_5_L_26,soc,5,organic,11,9,metallic,5,26,0.91,1191,4135,20.2,23.7,1.173267,110909.5,3.158461,0.288115,7.662894,4.105773
2482,9508,soc_sym_5_on_11_sym_9_mc_5_L_27,soc,5,organic,11,9,metallic,5,27,0.92,1219,4899,19.7,22.6,1.147208,100223.6,3.697422,0.248822,8.654456,3.672475
2483,9522,soc_sym_5_on_11_sym_9_mc_5_L_3,soc,5,organic,11,9,metallic,5,3,0.8,1687,2534,12.3,13.1,1.065041,1709.583,1.201779,0.66568,22.13336,10.52734
2484,9516,soc_sym_5_on_11_sym_9_mc_5_L_34,soc,5,organic,11,9,metallic,5,34,0.93,1168,5362,20.9,24.9,1.191388,133537.2,4.269365,0.217831,6.423707,2.839739
2485,9519,soc_sym_5_on_11_sym_9_mc_5_L_37,soc,5,organic,11,9,metallic,5,37,0.93,1172,5404,19.9,25.5,1.281407,134145.6,4.288817,0.216843,5.800539,2.883538
2486,9524,soc_sym_5_on_11_sym_9_mc_5_L_41,soc,5,organic,11,9,metallic,5,41,0.93,1030,5441,22.8,28.7,1.258772,175509.1,4.910554,0.189388,4.750145,2.513757
2487,9526,soc_sym_5_on_11_sym_9_mc_5_L_43,soc,5,organic,11,9,metallic,5,43,0.94,929,5614,25.2,31.4,1.246032,225962.5,5.680788,0.16547,3.759653,1.988999
2488,9528,soc_sym_5_on_11_sym_9_mc_5_L_45,soc,5,organic,11,9,metallic,5,45,0.94,879,4911,26.1,31.7,1.214559,214278.3,5.254244,0.178903,3.430847,2.367885
2489,9529,soc_sym_5_on_11_sym_9_mc_5_L_46,soc,5,organic,11,9,metallic,5,46,0.95,830,6011,27.5,34,1.236364,254639.2,6.881365,0.138054,3.534294,1.853299
2490,9540,soc_sym_5_on_12_sym_9_mc_5_L_12,soc,5,organic,12,9,metallic,5,12,0.83,1433,2938,14.5,16.5,1.137931,56205.34,1.701744,0.487735,15.12849,6.679703
2491,9541,soc_sym_5_on_12_sym_9_mc_5_L_13,soc,5,organic,12,9,metallic,5,13,0.84,1494,2949,14.6,16.4,1.123288,54753.07,1.658686,0.506425,14.49078,6.688473
2492,9544,soc_sym_5_on_12_sym_9_mc_5_L_16,soc,5,organic,12,9,metallic,5,16,0.88,1508,4113,17,18.6,1.094118,68667,2.400063,0.366657,12.69281,6.284823
2493,9549,soc_sym_5_on_12_sym_9_mc_5_L_20,soc,5,organic,12,9,metallic,5,20,0.9,1240,4050,19.6,22,1.122449,95776.78,2.93914,0.306212,10.95156,5.289796
2494,9553,soc_sym_5_on_12_sym_9_mc_5_L_24,soc,5,organic,12,9,metallic,5,24,0.91,1197,4610,20.2,24.8,1.227723,128967.8,3.505528,0.25959,8.043778,3.875633
2495,9555,soc_sym_5_on_12_sym_9_mc_5_L_26,soc,5,organic,12,9,metallic,5,26,0.91,1166,4225,20.7,24.6,1.188406,123562.3,3.296564,0.276045,9.094908,4.370009
2496,9556,soc_sym_5_on_12_sym_9_mc_5_L_27,soc,5,organic,12,9,metallic,5,27,0.92,1180,4922,20.6,24,1.165049,113019.5,3.837971,0.23971,9.047863,4.514051
2497,9570,soc_sym_5_on_12_sym_9_mc_5_L_3,soc,5,organic,12,9,metallic,5,3,0.78,1526,2466,13.1,14.2,1.083969,7609.275,1.26105,0.618532,19.85989,9.280717
2498,9564,soc_sym_5_on_12_sym_9_mc_5_L_34,soc,5,organic,12,9,metallic,5,34,0.93,1104,5264,23,26.9,1.169565,149015,4.435732,0.209661,7.410521,3.717909
2499,9567,soc_sym_5_on_12_sym_9_mc_5_L_37,soc,5,organic,12,9,metallic,5,37,0.93,1126,5377,21.3,26.4,1.239437,149221.3,4.441855,0.209372,6.818477,3.484984
2500,9572,soc_sym_5_on_12_sym_9_mc_5_L_41,soc,5,organic,12,9,metallic,5,41,0.93,985,5386,23.9,29.6,1.238494,193461.9,5.083412,0.182948,6.2514,3.034252
2501,9574,soc_sym_5_on_12_sym_9_mc_5_L_43,soc,5,organic,12,9,metallic,5,43,0.94,891,5565,26.4,32.7,1.238636,247118.1,5.874192,0.160022,4.863049,2.485028
2502,9576,soc_sym_5_on_12_sym_9_mc_5_L_45,soc,5,organic,12,9,metallic,5,45,0.94,855,4944,26.7,32.5,1.217228,234099.8,5.434877,0.172957,5.765121,2.922449
2503,9577,soc_sym_5_on_12_sym_9_mc_5_L_46,soc,5,organic,12,9,metallic,5,46,0.95,798,5940,28.4,34.8,1.225352,277641.6,7.069767,0.134375,4.755118,2.372826
2504,9588,soc_sym_5_on_13_sym_9_mc_5_L_12,soc,5,organic,13,9,metallic,5,12,0.86,1489,3961,15.7,19.4,1.235669,74093.86,2.287715,0.375921,10.40613,6.023027
2505,9589,soc_sym_5_on_13_sym_9_mc_5_L_13,soc,5,organic,13,9,metallic,5,13,0.86,1503,3852,15.4,19.1,1.24026,72187.22,2.203925,0.390213,11.0707,6.513029
2506,9592,soc_sym_5_on_13_sym_9_mc_5_L_16,soc,5,organic,13,9,metallic,5,16,0.89,1417,4855,17.3,21.2,1.225434,87747.63,3.04854,0.291943,6.927317,5.102362
2507,9597,soc_sym_5_on_13_sym_9_mc_5_L_20,soc,5,organic,13,9,metallic,5,20,0.9,1237,4965,20.1,24.6,1.223881,119478.4,3.612267,0.249151,6.692222,4.24015
2508,9601,soc_sym_5_on_13_sym_9_mc_5_L_24,soc,5,organic,13,9,metallic,5,24,0.92,1108,5199,22.2,27.7,1.247748,159090.7,4.315096,0.213205,5.048325,3.412496
2509,9603,soc_sym_5_on_13_sym_9_mc_5_L_26,soc,5,organic,13,9,metallic,5,26,0.92,1081,4770,22.3,27.3,1.224215,152473.4,4.060215,0.226589,5.800691,3.883471
2510,9604,soc_sym_5_on_13_sym_9_mc_5_L_27,soc,5,organic,13,9,metallic,5,27,0.93,1110,5596,21.8,26.2,1.201835,138845.9,4.690053,0.198292,4.066902,3.503245
2511,9618,soc_sym_5_on_13_sym_9_mc_5_L_3,soc,5,organic,13,9,metallic,5,3,0.83,1716,3692,12.9,16,1.24031,985.3932,1.785365,0.464891,12.17794,7.652084
2512,9612,soc_sym_5_on_13_sym_9_mc_5_L_34,soc,5,organic,13,9,metallic,5,34,0.93,1056,5981,22.8,28.8,1.263158,179499.9,5.268943,0.176506,2.809767,2.747671
2513,9615,soc_sym_5_on_13_sym_9_mc_5_L_37,soc,5,organic,13,9,metallic,5,37,0.93,1038,5931,23.8,29.2,1.226891,181084.3,5.31544,0.174962,2.651707,2.900679
2514,9620,soc_sym_5_on_13_sym_9_mc_5_L_41,soc,5,organic,13,9,metallic,5,41,0.94,916,5917,26.1,32.4,1.241379,231362.8,6.069215,0.15488,2.842801,2.430297
2515,9622,soc_sym_5_on_13_sym_9_mc_5_L_43,soc,5,organic,13,9,metallic,5,43,0.95,826,6025,28.6,35.2,1.230769,291732.8,6.931372,0.137058,2.426901,2.031607
2516,9624,soc_sym_5_on_13_sym_9_mc_5_L_45,soc,5,organic,13,9,metallic,5,45,0.95,796,5391,28.6,35.4,1.237762,277369.6,6.437972,0.147562,3.46182,2.506653
2517,9625,soc_sym_5_on_13_sym_9_mc_5_L_46,soc,5,organic,13,9,metallic,5,46,0.95,746,6415,30.6,37.3,1.218954,324752.8,8.172957,0.116237,1.745601,1.807302
2518,9636,soc_sym_5_on_9_sym_9_mc_5_L_12,soc,5,organic,9,9,metallic,5,12,0.76,1675,2470,11,13.1,1.190909,3585.571,1.120232,0.678431,15.87261,7.794747
2519,9637,soc_sym_5_on_9_sym_9_mc_5_L_13,soc,5,organic,9,9,metallic,5,13,0.77,1709,2410,12.3,13.4,1.089431,2570.415,1.085658,0.709247,15.73787,7.763822
2520,9640,soc_sym_5_on_9_sym_9_mc_5_L_16,soc,5,organic,9,9,metallic,5,16,0.84,1762,3633,14.6,15.6,1.068493,2368.257,1.731891,0.485019,14.36129,7.800654
2521,9645,soc_sym_5_on_9_sym_9_mc_5_L_20,soc,5,organic,9,9,metallic,5,20,0.86,1427,3609,17.1,18.5,1.081871,2467.566,2.174969,0.395408,11.58855,5.689026
2522,9649,soc_sym_5_on_9_sym_9_mc_5_L_24,soc,5,organic,9,9,metallic,5,24,0.88,1403,4266,17.3,21.4,1.236994,7715.341,2.675463,0.328915,7.701019,3.772207
2523,9651,soc_sym_5_on_9_sym_9_mc_5_L_26,soc,5,organic,9,9,metallic,5,26,0.88,1352,3834,17.9,21.4,1.195531,3592.25,2.495215,0.352675,8.113846,3.44705
2524,9652,soc_sym_5_on_9_sym_9_mc_5_L_27,soc,5,organic,9,9,metallic,5,27,0.9,1391,4656,18.5,20.6,1.113514,5214.391,3.013379,0.298668,8.294614,4.638333
2525,9666,soc_sym_5_on_9_sym_9_mc_5_L_3,soc,5,organic,9,9,metallic,5,3,0.71,1606,1795,9.5,11,1.157895,825.449,0.793469,0.894805,26.02042,14.16213
2526,9660,soc_sym_5_on_9_sym_9_mc_5_L_34,soc,5,organic,9,9,metallic,5,34,0.91,1344,5186,18.5,22.9,1.237838,2704.52,3.511615,0.25914,5.640053,3.271088
2527,9663,soc_sym_5_on_9_sym_9_mc_5_L_37,soc,5,organic,9,9,metallic,5,37,0.91,1320,5119,18.8,23.2,1.234043,3198.023,3.528486,0.257901,5.93184,2.987691
2528,9668,soc_sym_5_on_9_sym_9_mc_5_L_41,soc,5,organic,9,9,metallic,5,41,0.92,1153,5184,21.7,26.4,1.21659,38378.11,4.137993,0.22233,4.924162,2.461465
2529,9670,soc_sym_5_on_9_sym_9_mc_5_L_43,soc,5,organic,9,9,metallic,5,43,0.93,1036,5385,23.5,29.3,1.246809,81455,4.833052,0.192425,4.32476,2.101195
2530,9672,soc_sym_5_on_9_sym_9_mc_5_L_45,soc,5,organic,9,9,metallic,5,45,0.93,989,4714,24.3,29.5,1.213992,70882.79,4.431526,0.20986,4.026947,1.906835
2531,9673,soc_sym_5_on_9_sym_9_mc_5_L_46,soc,5,organic,9,9,metallic,5,46,0.94,921,5818,26.2,31.7,1.209924,6440.224,5.937942,0.158304,3.426972,1.795664
2532,9684,sod_sym_4_mc_1_L_12,sod,4,metaliic,1,4,metallic,1,12,0.94,960,7031,19.8,37.3,1.883838,77350.22,6.885186,0.136525,3.942146,0.148228
2533,9685,sod_sym_4_mc_1_L_13,sod,4,metaliic,1,4,metallic,1,13,0.95,917,6476,19.5,37.6,1.928205,75684.37,6.708518,0.141611,3.950997,0.151794
2534,9688,sod_sym_4_mc_1_L_16,sod,4,metaliic,1,4,metallic,1,16,0.96,820,7975,21.4,41.8,1.953271,91788.55,9.332258,0.102869,3.531236,0.102415
2535,9693,sod_sym_4_mc_1_L_20,sod,4,metaliic,1,4,metallic,1,20,0.96,743,8018,24,45.3,1.8875,124250.1,10.35631,0.092697,2.840569,0.070485
2536,9697,sod_sym_4_mc_1_L_24,sod,4,metaliic,1,4,metallic,1,24,0.97,650,7883,26.3,50.5,1.920152,164850.1,11.76375,0.082457,1.981625,0.050792
2537,9699,sod_sym_4_mc_1_L_26,sod,4,metaliic,1,4,metallic,1,26,0.97,615,7000,27.4,51.2,1.868613,158418.8,11.04877,0.087793,2.327564,0.057252
2538,9700,sod_sym_4_mc_1_L_27,sod,4,metaliic,1,4,metallic,1,27,0.97,623,8669,26.5,50,1.886792,144668.4,13.49364,0.071886,2.582527,0.05301
2539,9714,sod_sym_4_mc_1_L_3,sod,4,metaliic,1,4,metallic,1,3,0.93,1112,7036,16.3,33.6,2.06135,3666.626,5.882204,0.158104,5.012272,0.224054
2540,9708,sod_sym_4_mc_1_L_34,sod,4,metaliic,1,4,metallic,1,34,0.97,585,8755,28.1,54.2,1.928826,186680.1,14.51544,0.066825,2.099909,0.036745
2541,9711,sod_sym_4_mc_1_L_37,sod,4,metaliic,1,4,metallic,1,37,0.97,573,8644,28.9,52.9,1.83045,188213.7,14.63468,0.066281,2.13163,0.038974
2542,9716,sod_sym_4_mc_1_L_41,sod,4,metaliic,1,4,metallic,1,41,0.97,520,8554,31.5,57.9,1.838095,239373.8,15.95788,0.060785,1.704206,0.029433
2543,9718,sod_sym_4_mc_1_L_43,sod,4,metaliic,1,4,metallic,1,43,0.98,464,8405,34.1,63.1,1.85044,301244.8,17.75681,0.05519,1.301045,0.022423
2544,9720,sod_sym_4_mc_1_L_45,sod,4,metaliic,1,4,metallic,1,45,0.98,440,7350,34.5,62.3,1.805797,285380.1,16.35681,0.059914,1.051308,0.026329
2545,9721,sod_sym_4_mc_1_L_46,sod,4,metaliic,1,4,metallic,1,46,0.98,419,9065,36.3,66.7,1.837466,335297.4,21.18891,0.046251,1.324792,0.018514
2546,9732,sod_sym_4_mc_1_sym_4_on_14_L_12,sod,4,metaliic,1,4,organic,14,12,0.9,1467,5859,11.6,25.1,2.163793,28268.34,3.595297,0.250327,6.845443,0.546623
2547,9733,sod_sym_4_mc_1_sym_4_on_14_L_13,sod,4,metaliic,1,4,organic,14,13,0.9,1434,5423,11.4,25.2,2.210526,27354.03,3.403264,0.264452,8.784235,0.567619
2548,9734,sod_sym_4_mc_1_sym_4_on_14_L_16,sod,4,metaliic,1,4,organic,14,16,0.93,1287,7764,13.2,28.5,2.159091,35937.2,5.609269,0.165797,6.491711,0.302947
2549,9739,sod_sym_4_mc_1_sym_4_on_14_L_20,sod,4,metaliic,1,4,organic,14,20,0.94,1116,7454,16.3,32.9,2.018405,53650,6.277464,0.149742,4.971277,0.223145
2550,9742,sod_sym_4_mc_1_sym_4_on_14_L_24,sod,4,metaliic,1,4,organic,14,24,0.95,960,7344,19.6,37.6,1.918367,77352.12,7.269166,0.130689,3.509705,0.146566
2551,9744,sod_sym_4_mc_1_sym_4_on_14_L_26,sod,4,metaliic,1,4,organic,14,26,0.95,913,6456,19.3,38,1.968912,73694.13,6.716154,0.14145,4.587326,0.159855
2552,9745,sod_sym_4_mc_1_sym_4_on_14_L_27,sod,4,metaliic,1,4,organic,14,27,0.96,931,8859,18.1,36.6,2.022099,65838.75,9.139462,0.105039,4.31426,0.127414
2553,9757,sod_sym_4_mc_1_sym_4_on_14_L_3,sod,4,metaliic,1,4,organic,14,3,0.88,1790,6015,8.8,20.5,2.329545,16807.43,2.957546,0.297544,10.52381,0.860281
2554,9751,sod_sym_4_mc_1_sym_4_on_14_L_34,sod,4,metaliic,1,4,organic,14,34,0.96,880,8933,20.8,41.3,1.985577,91302,9.748608,0.098476,3.345457,0.077608
2555,9754,sod_sym_4_mc_1_sym_4_on_14_L_37,sod,4,metaliic,1,4,organic,14,37,0.96,855,8781,21.3,40.2,1.887324,92293.8,9.854502,0.097417,3.380986,0.085683
2556,9759,sod_sym_4_mc_1_sym_4_on_14_L_41,sod,4,metaliic,1,4,organic,14,41,0.96,743,8342,24.2,45.2,1.867769,124327.3,10.78527,0.08901,2.679096,0.069596
2557,9761,sod_sym_4_mc_1_sym_4_on_14_L_43,sod,4,metaliic,1,4,organic,14,43,0.97,651,8155,26.6,49.3,1.853383,164544.2,12.14507,0.079868,1.664384,0.050817
2558,9763,sod_sym_4_mc_1_sym_4_on_14_L_45,sod,4,metaliic,1,4,organic,14,45,0.97,616,7011,27.1,51,1.881919,154994.7,11.04317,0.087837,2.629867,0.06205
2559,9764,sod_sym_4_mc_1_sym_4_on_14_L_46,sod,4,metaliic,1,4,organic,14,46,0.97,574,8979,28.3,53,1.872792,187921.4,15.16032,0.063983,1.995419,0.039873
2560,9774,sod_sym_4_mc_1_sym_4_on_6_L_12,sod,4,metaliic,1,4,organic,6,12,0.89,1517,5681,11.2,23.5,2.098214,25894.65,3.332223,0.267089,7.734447,0.703405
2561,9775,sod_sym_4_mc_1_sym_4_on_6_L_13,sod,4,metaliic,1,4,organic,6,13,0.89,1480,5242,10.9,24.2,2.220183,25049.15,3.151659,0.282391,10.44311,0.758696
2562,9778,sod_sym_4_mc_1_sym_4_on_6_L_16,sod,4,metaliic,1,4,organic,6,16,0.93,1348,7633,12.5,27.4,2.192,32823.61,5.264797,0.176645,7.315784,0.360754
2563,9783,sod_sym_4_mc_1_sym_4_on_6_L_20,sod,4,metaliic,1,4,organic,6,20,0.93,1152,7306,15.8,31.2,1.974684,49944.2,5.899293,0.157646,4.821719,0.26598
2564,9787,sod_sym_4_mc_1_sym_4_on_6_L_24,sod,4,metaliic,1,4,organic,6,24,0.95,985,7245,19,35.9,1.889474,73159.27,6.985808,0.13599,1.31141,0.164927
2565,9789,sod_sym_4_mc_1_sym_4_on_6_L_26,sod,4,metaliic,1,4,organic,6,26,0.94,942,6351,18.8,37.1,1.973404,69216.75,6.339101,0.148286,5.224003,0.193649
2566,9790,sod_sym_4_mc_1_sym_4_on_6_L_27,sod,4,metaliic,1,4,organic,6,27,0.95,969,8772,17.5,35.5,2.028571,61149.45,8.599231,0.110475,4.770729,0.148374
2567,9804,sod_sym_4_mc_1_sym_4_on_6_L_3,sod,4,metaliic,1,4,organic,6,3,0.86,1813,5600,8.3,19.4,2.337349,4948.488,2.655706,0.323831,12.21063,1.075878
2568,9798,sod_sym_4_mc_1_sym_4_on_6_L_34,sod,4,metaliic,1,4,organic,6,34,0.96,906,8764,20.3,40.5,1.995074,85447.71,9.289004,0.103348,3.671874,0.088718
2569,9801,sod_sym_4_mc_1_sym_4_on_6_L_37,sod,4,metaliic,1,4,organic,6,37,0.96,890,8706,20.9,39.2,1.875598,86410.35,9.393622,0.102197,3.668036,0.097415
2570,9806,sod_sym_4_mc_1_sym_4_on_6_L_41,sod,4,metaliic,1,4,organic,6,41,0.96,771,8276,23.6,43.1,1.826271,117144.1,10.31137,0.093101,2.043561,0.08385
2571,9808,sod_sym_4_mc_1_sym_4_on_6_L_43,sod,4,metaliic,1,4,organic,6,43,0.97,673,8109,26.1,48.8,1.869732,156304.8,11.67925,0.083053,1.818496,0.059413
2572,9810,sod_sym_4_mc_1_sym_4_on_6_L_45,sod,4,metaliic,1,4,organic,6,45,0.97,632,6941,26.5,50,1.886792,147699.7,10.64869,0.091091,2.986574,0.07064
2573,9811,sod_sym_4_mc_1_sym_4_on_6_L_46,sod,4,metaliic,1,4,organic,6,46,0.97,593,8934,27.7,51.6,1.862816,178726.7,14.61319,0.066378,1.703042,0.044773
2574,9822,sod_sym_4_mc_1_sym_4_on_7_L_12,sod,4,metaliic,1,4,organic,7,12,0.92,1335,6336,13.3,26.9,2.022556,36976.95,4.36474,0.21078,3.238057,0.360526
2575,9823,sod_sym_4_mc_1_sym_4_on_7_L_13,sod,4,metaliic,1,4,organic,7,13,0.92,1297,5853,13.9,26.6,1.913669,35886.57,4.152112,0.221574,4.327737,0.401174
2576,9826,sod_sym_4_mc_1_sym_4_on_7_L_16,sod,4,metaliic,1,4,organic,7,16,0.94,1143,7930,15.7,30.7,1.955414,46330.77,6.523519,0.144094,3.066964,0.222012
2577,9831,sod_sym_4_mc_1_sym_4_on_7_L_20,sod,4,metaliic,1,4,organic,7,20,0.95,1008,7681,17.8,35,1.966292,66653.54,7.235559,0.131296,2.062752,0.164119
2578,9835,sod_sym_4_mc_1_sym_4_on_7_L_24,sod,4,metaliic,1,4,organic,7,24,0.95,882,7576,20.5,38.9,1.897561,92965.55,8.157307,0.11646,1.071992,0.108225
2579,9837,sod_sym_4_mc_1_sym_4_on_7_L_26,sod,4,metaliic,1,4,organic,7,26,0.95,840,6690,21.5,38.5,1.790698,88744.28,7.566767,0.125549,1.681556,0.123621
2580,9838,sod_sym_4_mc_1_sym_4_on_7_L_27,sod,4,metaliic,1,4,organic,7,27,0.96,841,8908,20.9,38.5,1.842105,80833.6,10.16597,0.094433,1.604829,0.098777
2581,9852,sod_sym_4_mc_1_sym_4_on_7_L_3,sod,4,metaliic,1,4,organic,7,3,0.9,1586,6481,10.7,22.8,2.130841,3363.227,3.676906,0.244771,6.209855,0.597061
2582,9846,sod_sym_4_mc_1_sym_4_on_7_L_34,sod,4,metaliic,1,4,organic,7,34,0.96,793,8947,22.2,42.4,1.90991,109545.5,10.83189,0.088627,1.079557,0.062434
2583,9849,sod_sym_4_mc_1_sym_4_on_7_L_37,sod,4,metaliic,1,4,organic,7,37,0.96,773,8828,22.7,42.7,1.881057,110888.6,10.96469,0.087554,1.304139,0.068711
2584,9854,sod_sym_4_mc_1_sym_4_on_7_L_41,sod,4,metaliic,1,4,organic,7,41,0.97,680,8434,25.3,47.2,1.865613,146084.2,12.02482,0.080667,1.00183,0.057907
2585,9856,sod_sym_4_mc_1_sym_4_on_7_L_43,sod,4,metaliic,1,4,organic,7,43,0.97,605,8308,28.2,51.5,1.826241,190281.5,13.31746,0.072837,0.892362,0.041271
2586,9858,sod_sym_4_mc_1_sym_4_on_7_L_45,sod,4,metaliic,1,4,organic,7,45,0.97,576,7144,28.2,50.2,1.780142,177694.5,12.02652,0.080655,0.768603,0.050608
2587,9859,sod_sym_4_mc_1_sym_4_on_7_L_46,sod,4,metaliic,1,4,organic,7,46,0.98,534,9058,30.3,56,1.848185,216083.6,16.61994,0.058965,0.684266,0.032121
2588,9870,sod_sym_4_mc_1_sym_4_on_8_L_12,sod,4,metaliic,1,4,organic,8,12,0.94,1121,6979,16.9,32.3,1.911243,51615.83,5.850756,0.160663,5.219398,0.179168
2589,9871,sod_sym_4_mc_1_sym_4_on_8_L_13,sod,4,metaliic,1,4,organic,8,13,0.94,1085,6342,17,31,1.823529,49382.72,5.493285,0.171118,2.981067,0.221833
2590,9874,sod_sym_4_mc_1_sym_4_on_8_L_16,sod,4,metaliic,1,4,organic,8,16,0.95,949,8284,18.2,35.4,1.945055,62640.43,8.294118,0.114539,4.245645,0.142008
2591,9879,sod_sym_4_mc_1_sym_4_on_8_L_20,sod,4,metaliic,1,4,organic,8,20,0.96,869,8197,20.9,38.9,1.861244,87224.43,9.052334,0.10605,1.549701,0.072869
2592,9883,sod_sym_4_mc_1_sym_4_on_8_L_24,sod,4,metaliic,1,4,organic,8,24,0.96,764,7994,23.3,42.2,1.811159,118563.4,10.04996,0.095523,0.852533,0.063873
2593,9885,sod_sym_4_mc_1_sym_4_on_8_L_26,sod,4,metaliic,1,4,organic,8,26,0.96,734,7064,24.3,41,1.687243,112057.2,9.241432,0.10388,0.545523,0.064776
2594,9886,sod_sym_4_mc_1_sym_4_on_8_L_27,sod,4,metaliic,1,4,organic,8,27,0.97,721,9130,23.6,41.1,1.741525,103016.7,12.28788,0.07894,1.073269,0.058819
2595,9900,sod_sym_4_mc_1_sym_4_on_8_L_3,sod,4,metaliic,1,4,organic,8,3,0.92,1314,7095,13.5,27,2,3578.065,4.968622,0.185162,6.545912,0.231061
2596,9894,sod_sym_4_mc_1_sym_4_on_8_L_34,sod,4,metaliic,1,4,organic,8,34,0.97,694,9280,24.9,44.7,1.795181,136521.3,12.97341,0.074768,0.649673,0.045633
2597,9897,sod_sym_4_mc_1_sym_4_on_8_L_37,sod,4,metaliic,1,4,organic,8,37,0.97,663,9026,25.1,46.1,1.836653,138897.3,13.1992,0.073489,0.863463,0.044424
2598,9902,sod_sym_4_mc_1_sym_4_on_8_L_41,sod,4,metaliic,1,4,organic,8,41,0.97,612,8814,29.1,48.7,1.67354,176854.5,13.96654,0.069452,0.424027,0.042355
2599,9904,sod_sym_4_mc_1_sym_4_on_8_L_43,sod,4,metaliic,1,4,organic,8,43,0.98,526,8560,30.9,57.3,1.854369,233580.1,15.94266,0.06147,0.36956,0.02519
2600,9906,sod_sym_4_mc_1_sym_4_on_8_L_45,sod,4,metaliic,1,4,organic,8,45,0.97,525,7411,29.5,50.7,1.718644,209349.6,13.69246,0.070842,0.222276,0.030824
2601,9907,sod_sym_4_mc_1_sym_4_on_8_L_46,sod,4,metaliic,1,4,organic,8,46,0.98,482,9377,32.6,57.3,1.757669,257453.7,19.05595,0.051428,0.367048,0.023494
2602,9918,sod_sym_4_on_14_sym_4_mc_1_L_12,sod,4,organic,14,4,metallic,1,12,0.9,1468,5884,11.5,25.1,2.182609,28365.15,3.607605,0.249473,7.377346,0.541025
2603,9919,sod_sym_4_on_14_sym_4_mc_1_L_13,sod,4,organic,14,4,metallic,1,13,0.9,1435,5440,11.4,25.2,2.210526,27416.14,3.41099,0.263853,8.737725,0.564368
2604,9920,sod_sym_4_on_14_sym_4_mc_1_L_16,sod,4,organic,14,4,metallic,1,16,0.93,1285,7769,13.2,28.5,2.159091,36024.74,5.622937,0.165394,6.469763,0.300265
2605,9925,sod_sym_4_on_14_sym_4_mc_1_L_20,sod,4,organic,14,4,metallic,1,20,0.94,1157,7786,16.3,32.8,2.01227,54050.17,6.32426,0.148634,4.756531,0.175276
2606,9928,sod_sym_4_on_14_sym_4_mc_1_L_24,sod,4,organic,14,4,metallic,1,24,0.95,958,7367,19.3,37.8,1.958549,77730.67,7.30477,0.130052,3.845484,0.140545
2607,9930,sod_sym_4_on_14_sym_4_mc_1_L_26,sod,4,organic,14,4,metallic,1,26,0.95,913,6465,19.3,38.1,1.974093,73814.19,6.727092,0.14122,4.566424,0.159389
2608,9931,sod_sym_4_on_14_sym_4_mc_1_L_27,sod,4,organic,14,4,metallic,1,27,0.96,929,8860,18.1,36.7,2.027624,65969.46,9.157597,0.104831,4.302744,0.127931
2609,9943,sod_sym_4_on_14_sym_4_mc_1_L_3,sod,4,organic,14,4,metallic,1,3,0.88,1791,6037,8.8,20.5,2.329545,16860.26,2.966849,0.296611,10.48165,0.855273
2610,9937,sod_sym_4_on_14_sym_4_mc_1_L_34,sod,4,organic,14,4,metallic,1,34,0.96,880,8947,20.8,41.5,1.995192,91447.87,9.764185,0.098319,3.338196,0.078793
2611,9940,sod_sym_4_on_14_sym_4_mc_1_L_37,sod,4,organic,14,4,metallic,1,37,0.96,820,8387,21.3,41.2,1.934272,91902.06,9.81268,0.097833,3.432901,0.100437
2612,9945,sod_sym_4_on_14_sym_4_mc_1_L_41,sod,4,organic,14,4,metallic,1,41,0.96,742,8343,23.8,45.1,1.894958,124430.2,10.79419,0.088937,2.791772,0.070361
2613,9947,sod_sym_4_on_14_sym_4_mc_1_L_43,sod,4,organic,14,4,metallic,1,43,0.97,650,8160,26.3,50,1.901141,164851.7,12.16777,0.079719,1.588824,0.049025
2614,9949,sod_sym_4_on_14_sym_4_mc_1_L_45,sod,4,organic,14,4,metallic,1,45,0.97,615,7008,27.2,50.9,1.871324,155097.4,11.05049,0.087779,2.473584,0.060789
2615,9950,sod_sym_4_on_14_sym_4_mc_1_L_46,sod,4,organic,14,4,metallic,1,46,0.97,574,8986,28.8,53,1.840278,188153.2,15.17902,0.063904,1.952049,0.038727
2616,9960,sod_sym_4_on_6_sym_4_mc_1_L_12,sod,4,organic,6,4,metallic,1,12,0.89,1522,5668,11.4,23.8,2.087719,25758.59,3.314724,0.268499,7.11696,0.702808
2617,9961,sod_sym_4_on_6_sym_4_mc_1_L_13,sod,4,organic,6,4,metallic,1,13,0.89,1480,5252,10.9,24.3,2.229358,25107.86,3.159042,0.281731,10.37746,0.757017
2618,9964,sod_sym_4_on_6_sym_4_mc_1_L_16,sod,4,organic,6,4,metallic,1,16,0.93,1349,7654,12.5,27.5,2.2,32905.82,5.277973,0.176204,7.289958,0.358964
