,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,bulk,shear
2573,9823,sod_sym_4_mc_1_sym_4_on_7_L_13,sod,4,metaliic,1,4,organic,7,13,26.96623,14.30098,26.96623,35886.6,1276.28,5760.08,0.872,3.935479795,0.872,0.0,3.93549,0.0,31293.1,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,515.722,1173.5266,1830.5186,2271.3846,2296.0,5416.0,7892.0,8892.0,76.0,170.0,268.0,340.0,438.0,1110.0,1652.0,1850.0,35.3324,87.2474,131.8044,154.446,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,9.2416,16.9936,24.7456,33.4666,49.0,91.0,133.0,180.25,1.0,2.0,3.0,4.125,4.0,10.0,16.25,23.75,0.5625,1.14,1.7175,2.3671875,54.76,138.38,222.0,316.0725,0.0,0.49,0.98,1.53125,0.0,1.0,2.0,3.125,0.0,0.0,0.0,0.0,0.0,-1.0,-2.125,-3.625,0.0,-0.02,-0.04,-0.0625,0.0,-3.9,-7.8,-12.1875,4.327737,0.401174
2574,9826,sod_sym_4_mc_1_sym_4_on_7_L_16,sod,4,metaliic,1,4,organic,7,16,31.06215,16.06763,31.06215,46330.8,1104.69,7666.48,0.9074,6.297278166,0.9074,0.0,6.29728,0.0,42040.5,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,419.8764,933.657,1394.605,1673.444,1800.0,4152.0,5572.0,5708.0,68.0,146.0,220.0,274.0,366.0,900.0,1252.0,1270.0,31.0756,73.997,104.8172,117.341,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066964,0.222012
2575,9831,sod_sym_4_mc_1_sym_4_on_7_L_20,sod,4,metaliic,1,4,organic,7,20,35.4346,18.15977,35.4346,66653.5,973.402,7413.78,0.9091,6.924049476,0.9091,0.0,6.92403,0.0,60594.7,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,601.3564,1373.277,2169.805,2770.629,2392.0,5784.0,8260.0,8964.0,100.0,218.0,348.0,460.0,566.0,1438.0,2120.0,2402.0,42.7524,106.8298,160.9964,190.7564,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062752,0.164119
2576,9835,sod_sym_4_mc_1_sym_4_on_7_L_24,sod,4,metaliic,1,4,organic,7,24,39.28803,20.69745,39.21158,92965.6,845.474,7259.8,0.92,7.899708054,0.92,0.0,7.89972,0.0,85528.3,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,782.8364,1812.897,2945.005,3906.829,2984.0,7416.0,10948.0,12436.0,132.0,290.0,476.0,652.0,766.0,1982.0,3032.0,3650.0,54.4292,139.6626,217.1756,267.7292,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071992,0.108225
2577,9837,sod_sym_4_mc_1_sym_4_on_7_L_26,sod,4,metaliic,1,4,organic,7,26,38.76141,21.67209,38.71986,88744.3,810.076,6452.27,0.9273,7.38596086,0.9273,0.0,7.38597,0.0,82292.6,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,715.6076,1621.4762,2474.5122,3015.0654,3368.0,7832.0,11364.0,12876.0,100.0,226.0,348.0,428.0,574.0,1438.0,2100.0,2306.0,49.0756,119.4706,177.7644,204.6692,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,9.2416,16.9936,24.7456,34.4717,49.0,91.0,133.0,184.625,1.0,2.0,3.0,4.0625,4.0,10.0,16.125,20.875,0.5625,1.14,1.7175,2.31609375,54.76,138.38,222.0,281.98625,0.0,0.49,0.98,1.010625,0.0,1.0,2.0,2.0625,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0625,-2.3125,0.0,-0.02,-0.04,-0.04125,0.0,-3.9,-7.8,-8.04375,1.681556,0.123621
2578,9838,sod_sym_4_mc_1_sym_4_on_7_L_27,sod,4,metaliic,1,4,organic,7,27,38.93245,21.25113,38.81835,80833.6,808.565,8562.34,0.9388,9.941471545,0.9388,0.0,9.94148,0.0,75886.6,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,471.8964,1037.697,1498.645,1777.484,2088.0,4728.0,6148.0,6284.0,76.0,162.0,236.0,290.0,398.0,964.0,1316.0,1334.0,35.8188,83.4834,114.3036,126.8274,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604829,0.098777
2579,9852,sod_sym_4_mc_1_sym_4_on_7_L_3,sod,4,metaliic,1,4,organic,7,3,23.23009,11.03913,23.23009,23363.2,1566.29,6399.0,0.8453,3.453431983,0.8453,0.0,3.45343,0.0,19748.9,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,367.8564,829.617,1290.565,1569.404,1512.0,3576.0,4996.0,5132.0,60.0,130.0,204.0,258.0,334.0,836.0,1188.0,1216.0,26.3324,64.5106,95.3308,107.8546,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.209855,0.597061
2580,9846,sod_sym_4_mc_1_sym_4_on_7_L_34,sod,4,metaliic,1,4,organic,7,34,42.83583,22.60516,42.83583,109546.0,761.934,8597.07,0.9389,10.59381319,0.9389,0.0,10.5938,0.0,102852.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,653.3764,1477.317,2273.845,2809.644,2680.0,6360.0,8836.0,9180.0,108.0,234.0,364.0,466.0,598.0,1492.0,2100.0,2160.0,47.4956,116.3162,170.4828,194.3138,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079557,0.062434
2581,9849,sod_sym_4_mc_1_sym_4_on_7_L_37,sod,4,metaliic,1,4,organic,7,37,43.04779,23.06616,43.04779,110889.0,734.142,8385.04,0.9407,10.74425096,0.9407,0.0,10.7443,0.0,104313.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,653.3764,1477.317,2273.845,2861.664,2680.0,6360.0,8836.0,9468.0,108.0,234.0,364.0,474.0,598.0,1500.0,2164.0,2366.0,47.4956,116.3162,170.4828,199.057,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304139,0.068711
2582,9854,sod_sym_4_mc_1_sym_4_on_7_L_41,sod,4,metaliic,1,4,organic,7,41,47.54182,25.7167,47.53324,146084.0,649.887,8056.46,0.9416,11.67275139,0.9416,0.0,11.6728,0.0,137553.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,834.8564,1916.937,3049.045,3958.849,3272.0,7992.0,11524.0,12724.0,140.0,306.0,492.0,660.0,798.0,2038.0,3032.0,3498.0,59.1724,149.149,226.662,272.4724,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00183,0.057907
2583,9856,sod_sym_4_mc_1_sym_4_on_7_L_43,sod,4,metaliic,1,4,organic,7,43,51.84633,28.58284,51.84633,190281.0,575.02,7894.64,0.9464,12.99344973,0.9464,0.0,12.9934,0.0,180082.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,1016.3364,2356.557,3824.245,5095.049,3864.0,9624.0,14212.0,16196.0,172.0,378.0,620.0,852.0,998.0,2582.0,3944.0,4746.0,70.8492,181.9818,282.8412,349.4452,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892362,0.041271
2584,9858,sod_sym_4_mc_1_sym_4_on_7_L_45,sod,4,metaliic,1,4,organic,7,45,50.50319,28.39343,50.29551,177695.0,553.29,6859.95,0.9551,11.84178062,0.9551,0.0,11.8418,0.0,169716.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,915.4932,2069.4258,3118.5058,3758.7462,4440.0,10248.0,14836.0,16860.0,124.0,282.0,428.0,516.0,710.0,1766.0,2548.0,2762.0,62.8188,151.6938,223.7244,254.8924,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,9.2416,16.9936,24.7456,34.80673333,49.0,91.0,133.0,186.0833333,1.0,2.0,3.0,4.041666667,4.0,10.0,16.08333333,19.91666667,0.5625,1.14,1.7175,2.2990625,54.76,138.38,222.0,270.6241667,0.0,0.49,0.98,0.837083333,0.0,1.0,2.0,1.708333333,0.0,0.0,0.0,0.0,0.0,-1.0,-2.041666667,-1.875,0.0,-0.02,-0.04,-0.034166667,0.0,-3.9,-7.8,-6.6625,0.768603,0.050608
2585,9859,sod_sym_4_mc_1_sym_4_on_7_L_46,sod,4,metaliic,1,4,organic,7,46,56.31843,30.71265,56.31843,216084.0,506.656,8592.44,0.9588,16.26041078,0.9588,0.0,16.2604,0.0,207181.0,0.0,91.7089,164.16,230.2392,372.096,1384.0,2352.0,3756.0,2016.0,13.0,24.0,36.0,48.0,60.0,144.0,180.0,144.0,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900.0,840.0,1440.0,1680.0,1.0,4.0,8.0,16.0,16.0,48.0,96.0,128.0,1.7161,3.93,8.0696,11.9472,0.0,-5.56,-7.2,-11.6,0.0,92.0,192.0,424.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,32.0,0.0,2.24,4.32,11.84,886.8764,2020.977,3153.085,4062.889,3560.0,8568.0,12100.0,13300.0,148.0,322.0,508.0,676.0,830.0,2102.0,3096.0,3554.0,63.9156,158.6354,236.1484,281.9588,9.2416,15.504,28.88,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0.0,0.98,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.8,-2.01422,1.88578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684266,0.032121
